  33.171   27.021   29.068
  35.661   26.985   28.079
  35.168   25.912   29.479
  35.983   23.930   28.213
  36.517   24.968   26.869
  38.962   25.062   27.238
  38.137   26.683   27.430
  39.259   26.958   29.679
  40.001   25.361   29.479
  40.053   28.005   26.722
  39.861   28.678   28.403
  42.529   28.230   26.959
  42.302   28.909   28.625
  42.626   30.958   26.834
  43.770   30.735   27.206
  42.292   32.233   26.092
  27.534   27.957   27.735
  29.123   29.198   26.822
  29.176   28.453   25.500
  28.153   28.003   25.000
  30.378   28.291   24.892
  30.568   27.594   23.718
  32.031   27.695   23.304
  32.221   26.963   22.107
  33.193   27.567   21.273
  34.615   27.278   21.754
  35.523   27.833   20.827
  36.860   27.649   21.252
  37.391   28.926   21.896
  38.756   28.747   22.207
  39.244   29.886   22.882
  40.762   29.801   22.957
  41.256   30.899   23.630
  30.290   26.527   23.865
  29.934   28.032   22.915
  32.262   28.782   23.203
  32.671   27.264   24.104
  33.074   27.131   20.259
  33.020   28.660   21.147
  34.753   27.735   22.760
  34.741   26.173   21.807
  36.996   26.782   21.943
  37.469   27.419   20.351
  37.269   29.756   21.162
  36.795   29.128   22.815
  38.991   30.826   22.335
  38.836   29.919   23.917
  41.180   29.770   21.926
  41.053   28.871   23.497
  42.576   31.120   23.855
  43.418   30.354   23.401
  42.986   32.316   24.696
  25.540   31.654   28.360
  24.947   29.643   28.785
  25.698   32.646   28.829
  24.777   31.755   27.558
  26.457   31.373   27.899
  28.344   30.469   26.570
  30.166   29.491   27.067
  28.798   31.035   25.728
  28.413   31.128   27.444
  27.297   30.220   26.294
  44.523   32.458   24.764
  42.606   33.226   24.182
  45.000   31.578   25.238
  44.816   33.373   25.316
  44.934   32.556   23.736
  42.572   33.458   26.974
  41.195   32.227   25.900
  43.644   33.524   27.254
  41.977   33.392   27.909
  42.279   34.387   26.440
  29.770   17.199   34.097
  30.617   18.164   33.232
  31.586   17.686   32.658
  30.329   19.502   33.081
  29.515   19.890   33.572
  31.081   20.451   32.242
  31.049   19.980   30.770
  32.539   20.549   32.740
  30.383   21.846   32.363
  31.059   23.258   31.400
  30.096   24.620   31.801
  32.687   23.587   31.835
  30.922   22.961   29.715
  30.000   19.924   30.406
  31.510   18.983   30.638
  31.622   20.666   30.118
  33.064   19.575   32.695
  32.563   20.906   33.792
  33.132   21.238   32.111
  30.377   22.159   33.429
  29.319   21.744   32.055
  29.162   16.049   33.192
  28.089   16.579   32.242
  28.406   16.722   31.070
  26.849   16.961   32.673
  26.624   16.800   33.666
  25.853   17.651   31.828
  25.427   16.737   30.659
  26.458   18.966   31.277
  24.623   17.998   32.724
  23.226   18.932   31.975
  23.729   20.518   31.551
  22.573   18.115   30.614
  22.013   19.039   33.183
  24.970   15.805   31.045
  26.282   16.463   30.013
  24.706   17.243   29.993
  27.350   18.794   30.645
  26.756   19.636   32.111
  25.737   19.495   30.626
  24.969   18.603   33.590
  24.202   17.066   33.133
  30.032   15.902   32.510
  29.080   14.522   33.684
  29.086   13.707   32.371
  30.128   13.162   32.035
  27.959   13.605   31.599
  27.116   14.089   31.943
  27.851   12.865   30.334
  28.201   11.377   30.559
  28.808   13.486   29.293
  26.372   12.988   29.841
  25.894   12.163   28.273
  24.226   12.497   28.043
  26.776   12.810   26.950
  26.105   10.463   28.380
  27.505   10.922   31.295
  29.234   11.241   30.932
  28.151   10.807   29.613
  29.863   13.446   29.627
  28.543   14.550   29.114
  28.768   12.937   28.333
  26.120   14.060   29.718
  25.696   12.589   30.627
  30.109   14.416   34.112
  28.221   13.657   34.750
  26.846   13.099   34.351
  26.826   12.004   33.808
  25.682   13.743   34.659
  25.766   14.663   35.098
  24.297   13.255   34.502
  24.176   11.878   33.800
  23.536   14.281   33.653
  23.707   13.164   35.940
  21.987   12.558   36.139
  20.884   13.430   35.153
  21.931   10.880   35.782
  21.571   12.800   37.787
  24.661   11.078   34.396
  24.614   11.913   32.779
  23.113   11.594   33.667
  24.033   14.401   32.669
  23.516   15.257   34.176
  22.493   13.971   33.456
  23.767   14.160   36.431
  24.345   12.478   36.537
  28.849   12.756   34.529
  28.505   13.642   36.326
  28.608   12.176   36.774
  29.672   11.733   37.182
  27.487   11.406   36.777
  27.401   10.137   37.312
  25.968    9.633   37.167
  25.859    8.348   37.747
  24.729    7.685   37.220
  24.540    6.351   37.938
  23.507    5.617   37.309
  22.316    5.644   38.065
  21.185    5.091   37.195
  19.972    4.954   37.912
  19.336    6.202   38.109
  17.837    5.966   38.249
  17.202    7.160   38.520
  28.097    9.452   36.780
  27.667   10.170   38.391
  25.282   10.333   37.693
  25.738    9.625   36.076
  23.803    8.289   37.361
  24.890    7.466   36.140
  25.474    5.756   37.852
  24.378    6.516   39.031
  22.426    4.998   38.963
  22.053    6.685   38.364
  21.056    5.691   36.265
  21.477    4.074   36.857
  19.717    6.663   39.045
  19.480    6.907   37.257
  17.655    5.255   39.086
  17.441    5.529   37.306
  15.863    7.282   38.702
  15.121    6.325   38.527
  15.306    8.618   39.140
  29.505   14.105   36.482
  27.471   14.270   37.337
  27.869   13.976   38.772
  28.937   14.380   39.215
  27.023   13.252   39.548
  27.288   12.876   40.847
  26.078   12.146   41.416
  26.365   11.749   42.744
  25.212   11.796   43.564
  24.297   10.592   43.331
  23.223   10.663   44.244
  22.308    9.604   44.034
  21.106   10.094   43.232
  20.164    9.048   43.137
  19.083    9.454   42.325
  17.957    8.437   42.460
  16.897    8.809   41.659
  28.177   12.209   40.871
  27.489   13.779   41.465
  25.214   12.847   41.337
  25.868   11.245   40.800
  25.557   11.770   44.620
  24.657   12.755   43.458
  23.924   10.623   42.283
  24.895    9.668   43.506
  22.761    8.709   43.543
  21.959    9.260   45.032
  20.664   10.962   43.774
  21.462   10.405   42.224
  18.677   10.442   42.647
  19.401    9.494   41.259
  17.630    8.391   43.523
  18.327    7.435   42.148
  15.737    8.112   41.565
  15.554    7.119   42.259
  14.684    8.570   40.571
  28.747   17.980   34.920
  30.480   16.731   34.813
  28.011   18.525   34.295
  29.259   18.709   35.585
  28.200   17.308   35.539
  27.272   15.766   37.243
  26.480   13.794   37.175
  26.546   16.105   38.013
  26.824   16.023   36.276
  28.237   16.286   37.426
  13.401    7.717   40.673
  14.397    9.609   40.850
  13.593    6.651   40.439
  12.611    8.101   39.999
  12.998    7.771   41.708
  14.338    9.170   38.085
  16.159    9.333   39.189
  13.469    8.496   37.935
  14.862    9.274   37.111
  13.971   10.173   38.390
  32.518   27.253   12.608
  32.885   28.115   11.375
  32.849   29.329   11.519
  33.246   27.586   10.157
  33.268   26.565   10.049
  33.637   28.361    8.968
  34.884   29.215    9.292
  32.468   29.269    8.526
  33.980   27.343    7.829
  34.545   27.992    6.205
  34.780   26.624    5.196
  33.356   29.005    5.490
  36.038   28.820    6.373
  35.731   28.561    9.595
  34.698   29.935   10.112
  35.191   29.823    8.420
  32.177   29.989    9.313
  31.578   28.653    8.273
  32.745   29.880    7.647
  33.090   26.709    7.628
  34.783   26.661    8.186
  33.534   27.537   13.791
  34.930   27.000   13.486
  35.780   27.814   13.155
  35.223   25.664   13.494
  34.478   25.020   13.800
  36.499   25.091   13.024
  37.662   25.593   13.907
  36.743   25.499   11.549
  36.386   23.537   13.105
  37.803   22.520   12.518
  38.007   22.704   10.823
  39.252   22.908   13.352
  37.398   20.887   12.853
  37.508   25.283   14.960
  37.759   26.695   13.880
  38.634   25.203   13.556
  36.816   26.595   11.415
  35.919   25.131   10.903
  37.704   25.096   11.177
  35.505   23.210   12.511
  36.194   23.244   14.149
  33.661   28.635   13.635
  33.059   27.644   15.322
  34.129   28.544   15.981
  33.847   29.715   16.192
  35.361   28.047   16.313
  35.530   27.051   16.107
  36.454   28.808   16.935
  35.988   29.392   18.287
  36.892   29.946   15.987
  37.642   27.820   17.171
  39.178   28.458   17.947
  40.252   27.124   18.056
  39.898   29.671   16.968
  38.871   29.048   19.530
  35.687   28.578   18.979
  35.129   30.082   18.173
  36.788   29.992   18.761
  36.062   30.647   15.771
  37.248   29.526   15.021
  37.700   30.554   16.435
  37.944   27.380   16.200
  37.291   26.981   17.808
  32.158   28.294   15.185
  32.533   26.642   16.481
  33.546   25.880   17.350
  33.952   26.444   18.356
  33.920   24.596   17.075
  33.559   24.185   16.210
  34.735   23.684   17.902
  35.311   24.324   19.190
  35.916   23.210   17.046
  33.801   22.495   18.280
  34.476   21.162   19.343
  35.940   20.523   18.715
  34.705   21.765   20.934
  33.294   19.917   19.375
  34.503   24.639   19.881
  35.962   25.191   18.945
  35.953   23.605   19.737
  36.511   24.083   16.707
  35.540   22.656   16.164
  36.601   22.547   17.606
  33.412   22.018   17.354
  32.919   22.903   18.821
  32.344   27.516   17.155
  31.038   26.075   16.563
  30.510   26.339   17.982
  29.587   27.122   18.156
  31.034   25.639   19.023
  30.541   25.648   20.311
  31.369   24.695   21.168
  30.848   24.668   22.482
  31.837   24.200   23.374
  31.236   24.052   24.769
  32.260   23.734   25.694
  32.226   22.371   26.058
  33.516   22.046   26.814
  33.516   20.732   27.339
  33.753   19.766   26.332
  34.387   18.539   26.975
  34.556   17.552   26.027
  30.596   26.677   20.731
  29.483   25.307   20.307
  31.315   23.674   20.729
  32.420   25.065   21.137
  32.230   23.206   23.057
  32.666   24.942   23.441
  30.794   25.022   25.080
  30.394   23.317   24.755
  31.360   22.183   26.731
  32.170   21.715   25.159
  34.416   22.248   26.189
  33.592   22.739   27.679
  32.784   19.472   25.873
  34.452   20.121   25.539
  33.720   18.163   27.783
  35.371   18.818   27.415
  35.096   16.335   26.288
  35.566   16.086   27.390
  35.090   15.287   25.198
  30.420   26.682   15.864
  30.743   24.544   16.333
  29.292   24.220   16.639
  28.389   24.752   16.004
  29.017   23.337   17.632
  27.745   22.996   18.040
  27.834   21.924   19.118
  26.524   21.591   19.544
  26.417   20.222   19.885
  27.011   19.930   21.264
  26.786   18.571   21.570
  27.368   18.226   22.812
  28.703   17.518   22.593
  29.203   17.091   23.841
  30.478   16.511   23.670
  30.876   15.807   24.960
  32.129   15.248   24.816
  27.226   23.894   18.442
  27.169   22.594   17.177
  28.388   21.064   18.673
  28.412   22.316   19.983
  25.335   19.973   19.913
  26.854   19.557   19.105
  28.101   20.151   21.239
  26.497   20.584   22.004
  27.500   19.094   23.503
  26.672   17.530   23.328
  28.520   16.642   21.930
  29.402   18.236   22.106
  30.472   15.742   22.861
  31.229   17.301   23.447
  30.132   15.012   25.190
  30.891   16.546   25.793
  32.762   14.544   25.789
  32.199   14.318   26.854
  34.182   14.065   25.542
  32.388   25.783   12.211
  31.512   27.597   12.930
  33.335   25.350   11.830
  31.602   25.660   11.435
  32.097   25.210   13.059
  31.019   24.014   14.944
  31.360   23.951   17.042
  30.754   22.936   14.885
  32.093   24.071   14.730
  30.399   24.563   14.202
  34.699   13.205   26.716
  34.155   13.401   24.650
  34.735   13.777   27.665
  35.706   12.798   26.499
  34.024   12.335   26.867
  36.525   14.881   24.833
  34.655   15.758   24.287
  37.058   14.437   25.700
  37.096   15.776   24.503
  36.515   14.148   23.999
  19.510   30.523   21.665
  19.207   32.038   21.777
  20.062   32.805   21.357
  18.043   32.544   22.310
  17.335   31.888   22.663
  17.693   33.971   22.405
  17.656   34.591   20.990
  18.728   34.707   23.284
  16.275   34.069   23.059
  15.522   35.730   23.290
  14.013   35.471   24.064
  16.496   36.722   24.298
  15.243   36.483   21.772
  16.900   34.072   20.361
  18.634   34.522   20.476
  17.413   35.670   21.032
  19.753   34.640   22.870
  18.741   34.273   24.308
  18.501   35.786   23.352
  16.301   33.588   24.060
  15.554   33.486   22.444
  19.689   30.116   20.144
  18.372   30.190   19.375
  18.212   31.151   18.636
  17.366   29.280   19.549
  17.559   28.477   20.166
  16.014   29.417   18.973
  16.090   29.394   17.431
  15.376   30.746   19.449
  15.148   28.227   19.493
  13.375   28.151   19.005
  12.510   29.460   19.700
  13.185   28.131   17.299
  12.762   26.681   19.642
  16.522   28.435   17.081
  16.710   30.220   17.033
  15.093   29.528   16.975
  15.952   31.635   19.130
  15.304   30.767   20.557
  14.367   30.882   19.018
  15.162   28.232   20.604
  15.609   27.280   19.172
  20.222   31.031   19.793
  20.815   29.077   19.661
  21.082   29.472   18.192
  22.089   30.119   17.942
  20.210   29.117   17.196
  19.382   28.572   17.478
  20.358   29.443   15.770
  21.686   28.867   15.231
  20.329   30.976   15.589
  19.156   28.792   15.012
  19.042   29.006   13.192
  17.627   28.171   12.697
  18.879   30.665   12.783
  20.397   28.309   12.402
  21.705   27.763   15.345
  22.568   29.282   15.757
  21.830   29.124   14.165
  21.149   31.473   16.143
  19.365   31.389   15.957
  20.461   31.257   14.527
  18.208   29.184   15.431
  19.161   27.697   15.201
  21.685   29.471   20.245
  21.086   27.482   19.758
  20.452   26.536   18.727
  21.077   26.337   17.694
  19.287   25.867   18.973
  18.803   26.089   19.847
  18.654   24.805   18.165
  19.369   24.503   16.824
  17.224   25.256   17.843
  18.653   23.529   19.059
  17.959   21.980   18.364
  16.374   22.211   17.746
  19.010   21.383   17.145
  17.893   20.852   19.656
  20.395   24.116   16.992
  19.403   25.407   16.179
  18.817   23.735   16.245
  17.247   26.219   17.291
  16.651   25.384   18.782
  16.688   24.528   17.206
  18.114   23.739   20.008
  19.704   23.297   19.337
  22.088   27.622   19.277
  21.657   26.749   21.060
  22.855   25.887   20.632
  23.980   26.164   21.025
  22.635   24.780   19.874
  23.587   23.831   19.566
  22.936   22.721   18.746
  23.895   21.723   18.457
  23.470   20.967   17.343
  24.441   19.812   17.110
  24.107   19.148   15.906
  23.458   17.920   16.153
  22.876   17.413   14.831
  22.319   16.117   14.950
  21.062   16.145   15.601
  20.246   14.948   15.131
  19.046   14.909   15.809
  24.413   24.295   18.983
  23.997   23.396   20.505
  22.105   22.274   19.336
  22.531   23.198   17.823
  22.454   20.538   17.508
  23.479   21.604   16.429
  25.468   20.218   16.995
  24.471   19.142   18.004
  24.194   17.175   16.529
  22.624   18.044   16.880
  22.153   18.141   14.399
  23.705   17.342   14.095
  21.217   16.067   16.699
  20.468   17.060   15.369
  20.815   14.014   15.336
  20.062   15.031   14.036
  18.097   13.959   15.617
  18.222   13.124   14.730
  16.889   13.939   16.527
  22.047   27.542   21.738
  20.754   25.752   21.884
  21.565   25.050   22.959
  22.109   25.695   23.847
  21.679   23.699   22.911
  22.424   22.949   23.795
  22.248   21.470   23.473
  23.029   20.708   24.374
  22.407   19.476   24.693
  22.574   18.447   23.574
  22.011   17.226   24.002
  22.082   16.249   22.981
  20.739   16.131   22.266
  20.810   15.075   21.333
  19.605   15.007   20.600
  19.585   13.707   19.808
  18.421   13.631   19.071
  23.497   23.228   23.713
  22.074   23.136   24.834
  21.155   21.255   23.538
  22.591   21.275   22.433
  22.905   19.082   25.604
  21.337   19.604   24.972
  22.056   18.821   22.664
  23.664   18.325   23.380
  22.899   16.430   22.241
  22.319   15.276   23.464
  19.961   15.916   23.034
  20.528   17.101   21.759
  18.716   14.999   21.274
  19.543   15.860   19.888
  19.643   12.847   20.512
  20.462   13.678   19.123
  18.100   12.586   18.266
  18.832   11.605   18.205
  16.835   12.667   17.429
  18.464   29.713   22.430
  20.484   30.370   22.178
  17.440   29.831   22.023
  18.457   30.004   23.502
  18.708   28.678   22.378
  19.554   26.357   22.577
  20.379   24.963   21.199
  19.005   25.575   23.144
  18.846   26.736   21.830
  19.886   27.137   23.295
  16.587   11.354   16.654
  15.982   12.786   18.133
  17.407   11.133   15.941
  15.626   11.391   16.103
  16.518   10.506   17.368
  15.602   14.155   15.719
  16.978   14.811   17.215
  15.449   13.350   14.970
  15.657   15.122   15.175
  14.725   14.189   16.400
  37.012   34.840   17.827
  38.490   34.475   17.543
  38.928   34.766   16.437
  39.311   33.859   18.459
  38.928   33.618   19.382
  40.729   33.525   18.250
  41.531   34.815   17.966
  40.867   32.539   17.069
  41.258   32.857   19.564
  43.022   32.347   19.647
  43.240   31.620   21.186
  43.395   31.192   18.434
  44.052   33.716   19.531
  41.445   35.519   18.823
  41.175   35.338   17.058
  42.599   34.591   17.787
  40.481   32.965   16.122
  40.307   31.603   17.282
  41.927   32.291   16.876
  40.652   31.951   19.781
  41.098   33.558   20.413
  36.810   36.409   17.724
  37.501   37.149   18.868
  38.553   37.715   18.609
  37.028   37.126   20.151
  36.127   36.653   20.312
  37.760   37.664   21.315
  37.952   39.188   21.160
  39.139   36.969   21.432
  36.925   37.347   22.595
  37.608   37.833   24.233
  39.022   36.924   24.581
  37.930   39.517   24.314
  36.403   37.449   25.392
  36.968   39.697   21.102
  38.530   39.445   20.253
  38.525   39.611   22.004
  39.780   37.137   20.546
  39.012   35.872   21.557
  39.716   37.367   22.288
  36.750   36.251   22.646
  35.936   37.824   22.507
  37.496   36.604   16.866
  35.510   37.065   17.046
  35.999   38.449   16.562
  36.244   38.591   15.373
  36.164   39.485   17.443
  35.939   39.295   18.431
  36.628   40.837   17.098
  35.682   41.471   16.055
  38.064   40.758   16.536
  36.613   41.689   18.408
  37.137   43.446   18.324
  36.994   44.067   19.918
  38.775   43.570   17.825
  36.108   44.348   17.287
  34.651   41.545   16.460
  35.641   40.888   15.115
  36.028   42.481   15.762
  38.117   40.133   15.624
  38.750   40.322   17.293
  38.437   41.760   16.245
  37.266   41.205   19.162
  35.584   41.686   18.828
  35.446   36.427   16.128
  33.939   37.238   17.402
  33.481   38.410   18.283
  33.223   39.464   17.719
  33.278   38.275   19.627
  33.527   37.374   20.042
  32.678   39.245   20.564
  32.340   40.621   19.937
  33.685   39.482   21.696
  31.376   38.579   21.099
  30.338   39.520   22.283
  31.250   40.083   23.624
  29.585   40.827   21.463
  29.133   38.436   22.846
  31.570   40.525   19.144
  33.252   41.105   19.526
  31.942   41.318   20.701
  34.640   39.864   21.280
  33.873   38.532   22.234
  33.326   40.229   22.428
  31.624   37.606   21.575
  30.720   38.348   20.232
  33.759   37.694   16.394
  32.849   36.079   17.229
  31.674   36.651   16.421
  31.435   36.223   15.300
  30.868   37.583   16.995
  29.689   38.050   16.455
  29.055   39.042   17.426
  27.825   39.499   16.898
  27.473   40.722   17.509
  26.087   41.150   17.033
  25.799   42.447   17.520
  24.888   42.406   18.597
  24.856   43.792   19.248
  23.870   43.889   20.258
  24.272   43.237   21.448
  23.567   43.898   22.626
  23.883   43.230   23.790
  29.888   38.551   15.482
  28.989   37.200   16.296
  28.872   38.532   18.398
  29.788   39.870   17.565
  27.444   40.627   18.620
  28.193   41.516   17.206
  26.083   41.200   15.924
  25.325   40.381   17.311
  23.870   42.164   18.220
  25.206   41.664   19.365
  25.863   44.092   19.615
  24.590   44.533   18.464
  23.970   42.169   21.400
  25.369   43.309   21.638
  22.467   43.855   22.464
  23.884   44.962   22.698
  23.409   43.575   25.014
  22.740   44.589   25.160
  23.710   42.675   26.192
  33.316   35.280   16.609
  32.156   35.430   18.488
  31.039   34.492   18.068
  31.279   33.511   17.375
  29.772   34.767   18.468
  28.666   34.024   18.115
  27.437   34.589   18.816
  26.303   33.832   18.435
  25.368   33.721   19.493
  24.542   34.998   19.659
  23.578   34.779   20.666
  22.820   35.949   20.907
  23.338   36.668   22.151
  22.495   37.765   22.427
  23.007   38.493   23.522
  21.955   39.492   23.984
  22.445   40.226   25.044
  28.523   34.064   17.013
  28.807   32.967   18.430
  27.647   34.555   19.911
  27.291   35.648   18.510
  24.676   32.891   19.236
  25.849   33.420   20.451
  25.223   35.830   19.944
  24.046   35.214   18.686
  22.790   36.652   20.040
  21.768   35.637   21.084
  23.319   35.943   22.997
  24.381   37.004   21.950
  23.234   37.826   24.388
  23.920   39.052   23.216
  21.039   38.943   24.296
  21.702   40.176   23.143
  21.742   41.193   25.686
  20.579   41.422   25.376
  22.430   41.999   26.775
  36.553   34.218   19.145
  36.420   34.365   17.015
  37.115   34.595   20.023
  36.652   33.112   19.105
  35.525   34.444   19.307
  33.057   34.641   19.411
  31.688   36.236   19.091
  32.465   34.209   20.247
  33.789   35.310   19.878
  33.527   33.804   18.853
  21.450   42.983   27.452
  22.753   41.282   27.561
  21.048   43.726   26.736
  21.936   43.515   28.294
  20.592   42.420   27.879
  24.524   43.429   27.252
  24.362   41.851   25.822
  23.967   44.302   27.652
  25.470   43.804   26.804
  24.783   42.749   28.091
  13.768   37.911   18.039
  12.576   38.335   18.931
  12.650   38.058   20.121
  11.467   38.997   18.455
  11.417   39.219   17.453
  10.326   39.453   19.267
  10.819   40.449   20.341
   9.642   38.240   19.936
